index,Airline,Date_of_Journey,Source,Destination,Dep_Time,Duration,Total_Stops,Additional_Info,Price,departure,duration_mins,arrival
9531,Air Asia,06-09-2019,Kolkata,Banglore,07:35,15h 55m,1 stop,No info,7870,06-09-2019 07:35,955,06-09-2019 23:30
9532,Jet Airways,06-09-2019,Mumbai,Hyderabad,02:55,1h 25m,non-stop,In-flight meal not included,4050,06-09-2019 02:55,85,06-09-2019 04:20
9533,Jet Airways,06-09-2019,Delhi,Cochin,20:55,22h 5m,1 stop,In-flight meal not included,10577,06-09-2019 20:55,1325,07-09-2019 19:00
9534,Air India,06-09-2019,Delhi,Cochin,14:25,28h 50m,2 stops,No info,13381,06-09-2019 14:25,1730,07-09-2019 19:15
9535,SpiceJet,06-09-2019,Banglore,Delhi,05:55,2h 40m,non-stop,No info,3625,06-09-2019 05:55,160,06-09-2019 08:35
9536,SpiceJet,06-09-2019,Kolkata,Banglore,06:55,2h 35m,non-stop,No check-in baggage included,3841,06-09-2019 06:55,155,06-09-2019 09:30
9537,Jet Airways,06-09-2019,Kolkata,Banglore,14:05,9h 30m,1 stop,In-flight meal not included,10844,06-09-2019 14:05,570,06-09-2019 23:35
9538,Air Asia,06-09-2019,Delhi,Cochin,07:55,7h 50m,1 stop,No info,8759,06-09-2019 07:55,470,06-09-2019 15:45
9539,Air India,06-09-2019,Kolkata,Banglore,05:50,17h 25m,2 stops,No info,12723,06-09-2019 05:50,1045,06-09-2019 23:15
9540,Jet Airways,06-09-2019,Kolkata,Banglore,16:30,6h 5m,1 stop,In-flight meal not included,10844,06-09-2019 16:30,365,06-09-2019 22:35
9541,Jet Airways,06-09-2019,Kolkata,Banglore,21:10,7h 30m,1 stop,In-flight meal not included,8586,06-09-2019 21:10,450,07-09-2019 04:40
9542,Multiple carriers,06-09-2019,Delhi,Cochin,11:40,9h 20m,1 stop,No info,7005,06-09-2019 11:40,560,06-09-2019 21:00
9543,Multiple carriers,06-09-2019,Delhi,Cochin,03:50,7h 40m,1 stop,No info,7408,06-09-2019 03:50,460,06-09-2019 11:30
9544,IndiGo,06-09-2019,Banglore,Delhi,07:10,2h 55m,non-stop,No info,4823,06-09-2019 07:10,175,06-09-2019 10:05
9545,IndiGo,06-09-2019,Kolkata,Banglore,17:15,2h 35m,non-stop,No info,4804,06-09-2019 17:15,155,06-09-2019 19:50
9546,IndiGo,06-09-2019,Delhi,Cochin,06:40,14h 20m,1 stop,No info,6093,06-09-2019 06:40,860,06-09-2019 21:00
9547,Jet Airways,06-09-2019,Delhi,Cochin,13:00,15h 25m,1 stop,In-flight meal not included,10262,06-09-2019 13:00,925,07-09-2019 04:25
9548,Jet Airways,06-09-2019,Kolkata,Banglore,21:10,11h 5m,1 stop,No info,14939,06-09-2019 21:10,665,07-09-2019 08:15
9549,Jet Airways,06-09-2019,Kolkata,Banglore,09:35,8h 25m,1 stop,In-flight meal not included,13994,06-09-2019 09:35,505,06-09-2019 18:00
9550,Air India,06-09-2019,Mumbai,Hyderabad,13:55,1h 30m,non-stop,No info,3100,06-09-2019 13:55,90,06-09-2019 15:25
9551,Jet Airways,06-09-2019,Delhi,Cochin,20:55,7h 30m,1 stop,No info,14924,06-09-2019 20:55,450,07-09-2019 04:25
9552,Jet Airways,06-09-2019,Kolkata,Banglore,21:10,26h 25m,1 stop,In-flight meal not included,10844,06-09-2019 21:10,1585,07-09-2019 23:35
9553,Jet Airways,06-09-2019,Delhi,Cochin,09:25,27h 10m,2 stops,No info,13882,06-09-2019 09:25,1630,07-09-2019 12:35
9554,Jet Airways,06-09-2019,Banglore,Delhi,08:20,3h,non-stop,In-flight meal not included,7229,06-09-2019 08:20,180,06-09-2019 11:20
9555,Jet Airways,06-09-2019,Mumbai,Hyderabad,07:05,1h 25m,non-stop,No info,5678,06-09-2019 07:05,85,06-09-2019 08:30
9556,Jet Airways,06-09-2019,Delhi,Cochin,18:25,10h,2 stops,No info,14237,06-09-2019 18:25,600,07-09-2019 04:25
9557,Jet Airways,06-09-2019,Delhi,Cochin,21:50,21h 10m,1 stop,In-flight meal not included,10262,06-09-2019 21:50,1270,07-09-2019 19:00
9558,Multiple carriers,06-09-2019,Delhi,Cochin,19:00,6h 30m,1 stop,No info,7530,06-09-2019 19:00,390,07-09-2019 01:30
9559,Multiple carriers,06-09-2019,Delhi,Cochin,10:00,15h 30m,1 stop,No info,7198,06-09-2019 10:00,930,07-09-2019 01:30
9560,Jet Airways,06-09-2019,Delhi,Cochin,05:30,22h 55m,2 stops,In-flight meal not included,10368,06-09-2019 05:30,1375,07-09-2019 04:25
9561,Jet Airways,06-09-2019,Delhi,Cochin,09:40,18h 45m,2 stops,In-flight meal not included,10368,06-09-2019 09:40,1125,07-09-2019 04:25
9562,IndiGo,06-09-2019,Delhi,Cochin,02:00,5h 25m,1 stop,No info,5636,06-09-2019 02:00,325,06-09-2019 07:25
9563,GoAir,06-09-2019,Banglore,Delhi,07:45,2h 55m,non-stop,No info,3898,06-09-2019 07:45,175,06-09-2019 10:40
9564,Jet Airways,06-09-2019,Delhi,Cochin,05:30,13h 30m,2 stops,No info,13014,06-09-2019 05:30,810,06-09-2019 19:00
9565,Multiple carriers,06-09-2019,Delhi,Cochin,07:10,15h 20m,1 stop,No info,6513,06-09-2019 07:10,920,06-09-2019 22:30
9566,Air India,06-09-2019,Kolkata,Banglore,20:30,23h 55m,1 stop,No info,10203,06-09-2019 20:30,1435,07-09-2019 20:25
9567,Jet Airways,06-09-2019,Delhi,Cochin,17:30,19h 5m,1 stop,In-flight meal not included,10262,06-09-2019 17:30,1145,07-09-2019 12:35
9568,IndiGo,06-09-2019,Delhi,Cochin,21:05,3h 15m,non-stop,No info,6015,06-09-2019 21:05,195,07-09-2019 00:20
9569,Jet Airways,06-09-2019,Delhi,Cochin,14:05,22h 30m,2 stops,No info,13882,06-09-2019 14:05,1350,07-09-2019 12:35
9570,Air India,06-09-2019,Mumbai,Hyderabad,21:05,1h 20m,non-stop,No info,3100,06-09-2019 21:05,80,06-09-2019 22:25
9571,Jet Airways,06-09-2019,Kolkata,Banglore,14:05,8h 30m,1 stop,In-flight meal not included,10844,06-09-2019 14:05,510,06-09-2019 22:35
9572,Air India,06-09-2019,Delhi,Cochin,17:15,26h,2 stops,No info,12199,06-09-2019 17:15,1560,07-09-2019 19:15
9573,Air India,06-09-2019,Kolkata,Banglore,09:25,22h 30m,1 stop,No info,8366,06-09-2019 09:25,1350,07-09-2019 07:55
9574,IndiGo,06-09-2019,Delhi,Cochin,09:15,16h 15m,1 stop,No info,6628,06-09-2019 09:15,975,07-09-2019 01:30
9575,Multiple carriers,06-09-2019,Delhi,Cochin,19:00,6h 30m,1 stop,No info,7408,06-09-2019 19:00,390,07-09-2019 01:30
9576,Vistara,06-09-2019,Kolkata,Banglore,17:00,17h 45m,1 stop,No info,9922,06-09-2019 17:00,1065,07-09-2019 10:45
9577,SpiceJet,06-09-2019,Kolkata,Banglore,08:35,8h 40m,1 stop,No info,6853,06-09-2019 08:35,520,06-09-2019 17:15
9578,Air India,06-09-2019,Kolkata,Banglore,09:25,20h 10m,2 stops,No info,11642,06-09-2019 09:25,1210,07-09-2019 05:35
9579,Air Asia,06-09-2019,Banglore,Delhi,23:55,2h 50m,non-stop,No info,7120,06-09-2019 23:55,170,07-09-2019 02:45
9580,Jet Airways,06-09-2019,Kolkata,Banglore,09:35,12h 30m,1 stop,In-flight meal not included,13994,06-09-2019 09:35,750,06-09-2019 22:05
9581,Jet Airways,06-09-2019,Banglore,Delhi,15:15,2h 55m,non-stop,In-flight meal not included,7229,06-09-2019 15:15,175,06-09-2019 18:10
9582,IndiGo,06-09-2019,Delhi,Cochin,06:50,15h 40m,1 stop,No info,6442,06-09-2019 06:50,940,06-09-2019 22:30
9583,Air India,06-09-2019,Delhi,Cochin,22:00,21h 15m,2 stops,No info,10651,06-09-2019 22:00,1275,07-09-2019 19:15
9584,IndiGo,06-09-2019,Banglore,Delhi,20:00,2h 50m,non-stop,No info,4823,06-09-2019 20:00,170,06-09-2019 22:50
9585,Jet Airways,06-09-2019,Kolkata,Banglore,17:00,28h 5m,1 stop,No info,12692,06-09-2019 17:00,1685,07-09-2019 21:05
9586,Jet Airways,06-09-2019,Kolkata,Banglore,08:25,12h 20m,1 stop,No info,14571,06-09-2019 08:25,740,06-09-2019 20:45
9587,Vistara,06-09-2019,Kolkata,Banglore,07:10,16h 15m,1 stop,No info,9345,06-09-2019 07:10,975,06-09-2019 23:25
9588,Air India,06-09-2019,Banglore,Delhi,06:10,2h 45m,non-stop,No info,6961,06-09-2019 06:10,165,06-09-2019 08:55
9589,Jet Airways,06-09-2019,Banglore,Delhi,18:55,3h 5m,non-stop,In-flight meal not included,7229,06-09-2019 18:55,185,06-09-2019 22:00
9590,Air India,06-09-2019,Delhi,Cochin,18:05,3h 5m,non-stop,No info,8456,06-09-2019 18:05,185,06-09-2019 21:10
9591,Air India,06-09-2019,Delhi,Cochin,19:45,23h 30m,2 stops,No info,9968,06-09-2019 19:45,1410,07-09-2019 19:15
9592,Jet Airways,06-09-2019,Kolkata,Banglore,21:10,14h 50m,1 stop,No info,14571,06-09-2019 21:10,890,07-09-2019 12:00
9593,Air India,06-09-2019,Delhi,Cochin,09:45,23h 40m,1 stop,No info,7690,06-09-2019 09:45,1420,07-09-2019 09:25
9594,SpiceJet,06-09-2019,Chennai,Kolkata,08:20,2h 15m,non-stop,No check-in baggage included,3543,06-09-2019 08:20,135,06-09-2019 10:35
9595,Air India,06-09-2019,Kolkata,Banglore,07:00,13h 25m,1 stop,No info,10413,06-09-2019 07:00,805,06-09-2019 20:25
9596,SpiceJet,06-09-2019,Chennai,Kolkata,09:45,2h 15m,non-stop,No check-in baggage included,3543,06-09-2019 09:45,135,06-09-2019 12:00
9597,SpiceJet,06-09-2019,Chennai,Kolkata,17:45,2h 20m,non-stop,No check-in baggage included,3543,06-09-2019 17:45,140,06-09-2019 20:05
9598,Jet Airways,06-09-2019,Kolkata,Banglore,06:30,11h 45m,1 stop,In-flight meal not included,10844,06-09-2019 06:30,705,06-09-2019 18:15
9599,Multiple carriers,06-09-2019,Delhi,Cochin,18:15,7h 15m,1 stop,No info,13587,06-09-2019 18:15,435,07-09-2019 01:30
9600,Air India,06-09-2019,Kolkata,Banglore,19:00,16h 5m,1 stop,No info,6327,06-09-2019 19:00,965,07-09-2019 11:05
9601,Jet Airways,06-09-2019,Delhi,Cochin,16:00,12h 25m,1 stop,In-flight meal not included,10577,06-09-2019 16:00,745,07-09-2019 04:25
9602,Jet Airways,06-09-2019,Kolkata,Banglore,14:05,5h 45m,1 stop,No info,14571,06-09-2019 14:05,345,06-09-2019 19:50
9603,SpiceJet,06-09-2019,Banglore,Delhi,21:10,2h 55m,non-stop,No check-in baggage included,3919,06-09-2019 21:10,175,07-09-2019 00:05
9604,Jet Airways,06-09-2019,Kolkata,Banglore,20:25,25h 40m,1 stop,No info,12692,06-09-2019 20:25,1540,07-09-2019 22:05
9605,IndiGo,06-09-2019,Kolkata,Banglore,21:25,2h 40m,non-stop,No info,4804,06-09-2019 21:25,160,07-09-2019 00:05
9606,Jet Airways,06-09-2019,Kolkata,Banglore,16:30,7h 5m,1 stop,No info,14571,06-09-2019 16:30,425,06-09-2019 23:35
9607,Jet Airways,06-09-2019,Kolkata,Banglore,06:30,11h 45m,1 stop,No info,14571,06-09-2019 06:30,705,06-09-2019 18:15
9608,GoAir,06-09-2019,Delhi,Cochin,05:55,7h 40m,1 stop,No info,5199,06-09-2019 05:55,460,06-09-2019 13:35
9609,Jet Airways,06-09-2019,Banglore,Delhi,19:50,3h,non-stop,In-flight meal not included,7229,06-09-2019 19:50,180,06-09-2019 22:50
9610,Jet Airways,06-09-2019,Kolkata,Banglore,08:25,9h 50m,1 stop,No info,14571,06-09-2019 08:25,590,06-09-2019 18:15
9611,Multiple carriers,06-09-2019,Delhi,Cochin,11:35,9h 25m,3 stops,No info,15629,06-09-2019 11:35,565,06-09-2019 21:00
9612,Vistara,06-09-2019,Chennai,Kolkata,17:45,2h 20m,non-stop,No info,11982,06-09-2019 17:45,140,06-09-2019 20:05
9613,Jet Airways,06-09-2019,Delhi,Cochin,16:00,27h,1 stop,In-flight meal not included,10577,06-09-2019 16:00,1620,07-09-2019 19:00
9614,IndiGo,06-09-2019,Chennai,Kolkata,13:15,2h 20m,non-stop,No info,3597,06-09-2019 13:15,140,06-09-2019 15:35
9615,Jet Airways,06-09-2019,Delhi,Cochin,09:40,18h 45m,2 stops,In-flight meal not included,10368,06-09-2019 09:40,1125,07-09-2019 04:25
9616,IndiGo,06-09-2019,Banglore,Delhi,01:30,2h 45m,non-stop,No info,4077,06-09-2019 01:30,165,06-09-2019 04:15
9617,Jet Airways,06-09-2019,Kolkata,Banglore,18:55,9h 45m,1 stop,No info,14178,06-09-2019 18:55,585,07-09-2019 04:40
9618,Jet Airways,06-09-2019,Delhi,Cochin,05:30,22h 55m,2 stops,No info,13014,06-09-2019 05:30,1375,07-09-2019 04:25
9619,Multiple carriers,06-09-2019,Delhi,Cochin,11:35,13h 55m,3 stops,No info,15419,06-09-2019 11:35,835,07-09-2019 01:30
9620,Jet Airways,06-09-2019,Delhi,Cochin,19:30,8h 55m,2 stops,No info,13014,06-09-2019 19:30,535,07-09-2019 04:25
9621,Jet Airways,06-09-2019,Kolkata,Banglore,18:55,24h 55m,1 stop,In-flight meal not included,10844,06-09-2019 18:55,1495,07-09-2019 19:50
9622,Jet Airways,06-09-2019,Banglore,Delhi,08:20,3h,non-stop,No info,8016,06-09-2019 08:20,180,06-09-2019 11:20
9623,Air Asia,06-09-2019,Delhi,Cochin,20:45,10h 25m,1 stop,No info,10794,06-09-2019 20:45,625,07-09-2019 07:10
9624,IndiGo,06-09-2019,Delhi,Cochin,17:30,8h,1 stop,No info,6104,06-09-2019 17:30,480,07-09-2019 01:30
9625,Air India,06-09-2019,Kolkata,Banglore,05:50,30h 40m,2 stops,No info,12723,06-09-2019 05:50,1840,07-09-2019 12:30
9626,SpiceJet,06-09-2019,Banglore,Delhi,09:30,2h 50m,non-stop,No info,4423,06-09-2019 09:30,170,06-09-2019 12:20
9627,Jet Airways,06-09-2019,Kolkata,Banglore,08:25,12h 20m,1 stop,In-flight meal not included,10844,06-09-2019 08:25,740,06-09-2019 20:45
9628,Jet Airways,06-09-2019,Delhi,Cochin,13:00,23h 35m,1 stop,In-flight meal not included,10262,06-09-2019 13:00,1415,07-09-2019 12:35
9629,Jet Airways,06-09-2019,Delhi,Cochin,14:35,22h,2 stops,No info,13376,06-09-2019 14:35,1320,07-09-2019 12:35
9630,Air India,06-09-2019,Kolkata,Banglore,10:00,19h 25m,2 stops,No info,12744,06-09-2019 10:00,1165,07-09-2019 05:25
9631,Jet Airways,06-09-2019,Delhi,Cochin,09:25,19h,2 stops,No info,13882,06-09-2019 09:25,1140,07-09-2019 04:25
9632,Air India,06-09-2019,Mumbai,Hyderabad,06:20,1h 20m,non-stop,No info,3100,06-09-2019 06:20,80,06-09-2019 07:40
9633,Jet Airways,06-09-2019,Kolkata,Banglore,06:30,17h 5m,1 stop,No info,14571,06-09-2019 06:30,1025,06-09-2019 23:35
9634,Vistara,06-09-2019,Kolkata,Banglore,07:10,13h 10m,1 stop,No info,9555,06-09-2019 07:10,790,06-09-2019 20:20
9635,Multiple carriers,06-09-2019,Delhi,Cochin,13:00,12h 30m,1 stop,No info,7198,06-09-2019 13:00,750,07-09-2019 01:30
9636,Jet Airways,06-09-2019,Kolkata,Banglore,08:25,11h 25m,1 stop,No info,14571,06-09-2019 08:25,685,06-09-2019 19:50
9637,Air India,06-09-2019,Delhi,Cochin,20:40,12h 45m,1 stop,No info,7690,06-09-2019 20:40,765,07-09-2019 09:25
9638,Jet Airways,06-09-2019,Banglore,Delhi,07:10,3h,non-stop,In-flight meal not included,7229,06-09-2019 07:10,180,06-09-2019 10:10
9639,IndiGo,06-09-2019,Delhi,Cochin,21:50,5h 45m,1 stop,No info,6195,06-09-2019 21:50,345,07-09-2019 03:35
9640,SpiceJet,06-09-2019,Kolkata,Banglore,09:00,2h 25m,non-stop,No info,4174,06-09-2019 09:00,145,06-09-2019 11:25
9641,IndiGo,06-09-2019,Kolkata,Banglore,20:20,2h 35m,non-stop,No info,4804,06-09-2019 20:20,155,06-09-2019 22:55
9642,IndiGo,06-09-2019,Kolkata,Banglore,06:20,4h,1 stop,No info,4226,06-09-2019 06:20,240,06-09-2019 10:20
9643,SpiceJet,06-09-2019,Delhi,Cochin,08:45,4h 30m,1 stop,No check-in baggage included,5158,06-09-2019 08:45,270,06-09-2019 13:15
9644,Jet Airways,06-09-2019,Delhi,Cochin,08:00,20h 25m,1 stop,In-flight meal not included,10262,06-09-2019 08:00,1225,07-09-2019 04:25
9645,Jet Airways,06-09-2019,Delhi,Cochin,14:00,22h 35m,1 stop,In-flight meal not included,10262,06-09-2019 14:00,1355,07-09-2019 12:35
9646,Jet Airways,06-09-2019,Mumbai,Hyderabad,19:35,1h 30m,non-stop,In-flight meal not included,3210,06-09-2019 19:35,90,06-09-2019 21:05
9647,IndiGo,06-09-2019,Banglore,Delhi,00:25,2h 50m,non-stop,No info,3943,06-09-2019 00:25,170,06-09-2019 03:15
9648,Jet Airways,06-09-2019,Delhi,Cochin,09:40,26h 55m,2 stops,In-flight meal not included,10368,06-09-2019 09:40,1615,07-09-2019 12:35
9649,Jet Airways,06-09-2019,Kolkata,Banglore,06:30,13h 20m,1 stop,No info,14571,06-09-2019 06:30,800,06-09-2019 19:50
9650,Jet Airways,06-09-2019,Kolkata,Banglore,17:00,26h 10m,1 stop,No info,12692,06-09-2019 17:00,1570,07-09-2019 19:10
9651,Air India,06-09-2019,Kolkata,Banglore,09:25,12h 25m,1 stop,No info,8366,06-09-2019 09:25,745,06-09-2019 21:50
9652,Air India,06-09-2019,Kolkata,Banglore,09:25,15h 55m,2 stops,No info,11668,06-09-2019 09:25,955,07-09-2019 01:20
9653,IndiGo,06-09-2019,Mumbai,Hyderabad,06:25,1h 30m,non-stop,No info,4049,06-09-2019 06:25,90,06-09-2019 07:55
9654,Jet Airways,06-09-2019,Delhi,Cochin,05:30,22h 55m,2 stops,No info,13292,06-09-2019 05:30,1375,07-09-2019 04:25
9655,SpiceJet,06-09-2019,Delhi,Cochin,06:05,5h 15m,1 stop,No info,5583,06-09-2019 06:05,315,06-09-2019 11:20
9656,Jet Airways,06-09-2019,Delhi,Cochin,11:30,7h 30m,1 stop,No info,14714,06-09-2019 11:30,450,06-09-2019 19:00
9657,Jet Airways,06-09-2019,Banglore,Delhi,17:45,3h,non-stop,No info,8016,06-09-2019 17:45,180,06-09-2019 20:45
9658,Jet Airways,06-09-2019,Delhi,Cochin,09:40,18h 45m,2 stops,No info,13014,06-09-2019 09:40,1125,07-09-2019 04:25
9659,SpiceJet,06-09-2019,Chennai,Kolkata,08:20,2h 15m,non-stop,No info,3597,06-09-2019 08:20,135,06-09-2019 10:35
9660,Jet Airways,06-09-2019,Delhi,Cochin,21:25,15h 10m,2 stops,No info,13292,06-09-2019 21:25,910,07-09-2019 12:35
9661,Jet Airways,06-09-2019,Kolkata,Banglore,18:55,13h 20m,1 stop,In-flight meal not included,11841,06-09-2019 18:55,800,07-09-2019 08:15
9662,SpiceJet,06-09-2019,Delhi,Cochin,08:45,4h 30m,1 stop,No info,5264,06-09-2019 08:45,270,06-09-2019 13:15
9663,IndiGo,06-09-2019,Delhi,Cochin,16:00,5h,1 stop,No info,6069,06-09-2019 16:00,300,06-09-2019 21:00
9664,Jet Airways,06-09-2019,Kolkata,Banglore,06:30,9h 50m,1 stop,In-flight meal not included,10844,06-09-2019 06:30,590,06-09-2019 16:20
9665,Multiple carriers,06-09-2019,Delhi,Cochin,07:05,9h 5m,1 stop,No info,9646,06-09-2019 07:05,545,06-09-2019 16:10
9666,Vistara,06-09-2019,Kolkata,Banglore,17:00,6h 25m,1 stop,No info,9870,06-09-2019 17:00,385,06-09-2019 23:25
9667,IndiGo,06-09-2019,Delhi,Cochin,11:25,9h 35m,1 stop,No info,6416,06-09-2019 11:25,575,06-09-2019 21:00
9668,Jet Airways,06-09-2019,Delhi,Cochin,14:00,14h 25m,1 stop,In-flight meal not included,10262,06-09-2019 14:00,865,07-09-2019 04:25
9669,Air India,06-09-2019,Delhi,Cochin,22:00,21h 15m,2 stops,No info,10441,06-09-2019 22:00,1275,07-09-2019 19:15
9670,Jet Airways,06-09-2019,Kolkata,Banglore,17:00,16h 45m,1 stop,No info,14151,06-09-2019 17:00,1005,07-09-2019 09:45
9671,Multiple carriers,06-09-2019,Delhi,Cochin,14:00,7h,1 stop,No info,13587,06-09-2019 14:00,420,06-09-2019 21:00
9672,Multiple carriers,06-09-2019,Delhi,Cochin,08:00,11h,1 stop,No info,12192,06-09-2019 08:00,660,06-09-2019 19:00
9673,Multiple carriers,06-09-2019,Delhi,Cochin,10:20,10h 40m,1 stop,No info,7005,06-09-2019 10:20,640,06-09-2019 21:00
9674,Jet Airways,06-09-2019,Delhi,Cochin,19:45,23h 15m,1 stop,No info,14924,06-09-2019 19:45,1395,07-09-2019 19:00
9675,IndiGo,06-09-2019,Delhi,Cochin,05:05,11h 5m,1 stop,No info,6600,06-09-2019 05:05,665,06-09-2019 16:10
9676,Air India,06-09-2019,Banglore,Delhi,13:20,2h 50m,non-stop,No info,6961,06-09-2019 13:20,170,06-09-2019 16:10
9677,SpiceJet,06-09-2019,Mumbai,Hyderabad,05:45,1h 30m,non-stop,No info,2753,06-09-2019 05:45,90,06-09-2019 07:15
9678,Jet Airways,06-09-2019,Delhi,Cochin,11:40,7h 20m,2 stops,In-flight meal not included,15812,06-09-2019 11:40,440,06-09-2019 19:00
9679,Jet Airways,06-09-2019,Kolkata,Banglore,20:00,22h 15m,1 stop,No info,14571,06-09-2019 20:00,1335,07-09-2019 18:15
9680,Jet Airways,06-09-2019,Delhi,Cochin,09:40,26h 55m,2 stops,In-flight meal not included,10368,06-09-2019 09:40,1615,07-09-2019 12:35
9681,IndiGo,06-09-2019,Mumbai,Hyderabad,12:00,1h 30m,non-stop,No info,2754,06-09-2019 12:00,90,06-09-2019 13:30
9682,Vistara,06-09-2019,Kolkata,Banglore,17:00,5h 55m,1 stop,No info,9187,06-09-2019 17:00,355,06-09-2019 22:55
9683,Air India,06-09-2019,Kolkata,Banglore,16:50,12h 45m,2 stops,No info,11642,06-09-2019 16:50,765,07-09-2019 05:35
9684,IndiGo,06-09-2019,Banglore,Delhi,16:55,2h 50m,non-stop,No info,4823,06-09-2019 16:55,170,06-09-2019 19:45
9685,Vistara,06-09-2019,Delhi,Cochin,14:40,3h 10m,non-stop,No info,6216,06-09-2019 14:40,190,06-09-2019 17:50
9686,Jet Airways,06-09-2019,Kolkata,Banglore,09:35,8h 25m,1 stop,No info,14676,06-09-2019 09:35,505,06-09-2019 18:00
9687,Jet Airways,06-09-2019,Delhi,Cochin,07:05,11h 55m,1 stop,In-flight meal not included,10262,06-09-2019 07:05,715,06-09-2019 19:00
9688,IndiGo,06-09-2019,Banglore,Delhi,08:30,2h 50m,non-stop,No info,4823,06-09-2019 08:30,170,06-09-2019 11:20
9689,Jet Airways,06-09-2019,Delhi,Cochin,05:30,7h 5m,2 stops,In-flight meal not included,13344,06-09-2019 05:30,425,06-09-2019 12:35
9690,GoAir,06-09-2019,Delhi,Cochin,14:25,5h 10m,1 stop,No info,9069,06-09-2019 14:25,310,06-09-2019 19:35
9691,GoAir,06-09-2019,Kolkata,Banglore,23:30,8h 15m,1 stop,No info,6354,06-09-2019 23:30,495,07-09-2019 07:45
9692,Air India,06-09-2019,Kolkata,Banglore,07:00,22h 25m,2 stops,No info,12534,06-09-2019 07:00,1345,07-09-2019 05:25
9693,Jet Airways,06-09-2019,Kolkata,Banglore,08:25,9h 50m,1 stop,In-flight meal not included,10844,06-09-2019 08:25,590,06-09-2019 18:15
9694,Multiple carriers,06-09-2019,Delhi,Cochin,17:00,8h 30m,1 stop,No info,7408,06-09-2019 17:00,510,07-09-2019 01:30
9695,IndiGo,06-09-2019,Chennai,Kolkata,07:55,2h 20m,non-stop,No info,3850,06-09-2019 07:55,140,06-09-2019 10:15
9696,Jet Airways,06-09-2019,Delhi,Cochin,09:35,18h 50m,2 stops,No info,13292,06-09-2019 09:35,1130,07-09-2019 04:25
9697,IndiGo,06-09-2019,Delhi,Cochin,06:50,9h 20m,1 stop,No info,6442,06-09-2019 06:50,560,06-09-2019 16:10
9698,IndiGo,06-09-2019,Banglore,Delhi,23:30,2h 50m,non-stop,No info,4591,06-09-2019 23:30,170,07-09-2019 02:20
9699,Jet Airways,06-09-2019,Delhi,Cochin,07:05,21h 20m,1 stop,In-flight meal not included,10262,06-09-2019 07:05,1280,07-09-2019 04:25
9700,IndiGo,06-09-2019,Chennai,Kolkata,22:05,2h 20m,non-stop,No info,5277,06-09-2019 22:05,140,07-09-2019 00:25
9701,Multiple carriers,06-09-2019,Delhi,Cochin,15:15,10h 15m,1 stop,No info,6795,06-09-2019 15:15,615,07-09-2019 01:30
9702,Vistara,06-09-2019,Kolkata,Banglore,07:10,25h 55m,1 stop,No info,9397,06-09-2019 07:10,1555,07-09-2019 09:05
9703,Jet Airways,06-09-2019,Delhi,Cochin,14:35,13h 50m,2 stops,No info,13376,06-09-2019 14:35,830,07-09-2019 04:25
9704,Air India,06-09-2019,Kolkata,Banglore,12:00,23h 10m,2 stops,No info,10151,06-09-2019 12:00,1390,07-09-2019 11:10
9705,Jet Airways,06-09-2019,Kolkata,Banglore,21:10,19h 10m,1 stop,In-flight meal not included,10844,06-09-2019 21:10,1150,07-09-2019 16:20
9706,IndiGo,06-09-2019,Kolkata,Banglore,09:35,2h 45m,non-stop,No info,4804,06-09-2019 09:35,165,06-09-2019 12:20
9707,IndiGo,06-09-2019,Mumbai,Hyderabad,16:55,1h 30m,non-stop,No info,3175,06-09-2019 16:55,90,06-09-2019 18:25
9708,Jet Airways,06-09-2019,Kolkata,Banglore,18:55,9h 45m,1 stop,In-flight meal not included,9663,06-09-2019 18:55,585,07-09-2019 04:40
9709,SpiceJet,06-09-2019,Kolkata,Banglore,11:35,7h 15m,1 stop,No info,8479,06-09-2019 11:35,435,06-09-2019 18:50
9710,Air India,06-09-2019,Mumbai,Hyderabad,15:00,1h 25m,non-stop,No info,3100,06-09-2019 15:00,85,06-09-2019 16:25
9711,IndiGo,06-09-2019,Delhi,Cochin,02:00,5h 45m,1 stop,No info,6386,06-09-2019 02:00,345,06-09-2019 07:45
9712,Jet Airways,06-09-2019,Delhi,Cochin,22:50,20h 10m,1 stop,No info,14714,06-09-2019 22:50,1210,07-09-2019 19:00
9713,Multiple carriers,06-09-2019,Delhi,Cochin,07:05,15h 25m,1 stop,No info,9646,06-09-2019 07:05,925,06-09-2019 22:30
9714,Jet Airways,06-09-2019,Delhi,Cochin,09:35,27h,2 stops,No info,13292,06-09-2019 09:35,1620,07-09-2019 12:35
9715,Air India,06-09-2019,Kolkata,Banglore,12:00,19h 55m,2 stops,No info,10151,06-09-2019 12:00,1195,07-09-2019 07:55
